pos_x,vel_posicao,acel_linear,vel_rotacao,jitter_mira,mirando
12866.4,3.569313659515092,1.5692136620139259,0.2382303006035836,0.1391268650534643,0
12865.4,2.9543865691533204,-0.6149270903617716,0.27054191673566597,0.03231161613208236,0
12865.4,0.0,-2.9543865691533204,0.4993721273979421,0.22883021066227616,0
12865.4,0.47000000000116415,0.47000000000116415,0.47183071142190997,0.027541415976032158,0
12865.9,3.634556369075808,3.164556369074644,0.1215497938810007,0.3502809175409093,0
12868.6,3.2843416387469384,-0.35021473032886963,0.06535691240471145,0.05619288147628926,0
12871.0,2.867908645685448,-0.4164329930614903,0.1998420893163397,0.13448517691162826,1
12871.0,0.049999999999272404,-2.8179086456861757,0.03335947374930672,0.16648261556703298,0
12871.5,3.169684526890078,3.1196845268908056,0.010800452522277931,0.02255902122702879,0
12871.7,3.4657755264867123,0.2960909995966343,9.988479159755981e-08,0.010800352637486334,0
12871.1,2.1360009363305323,-1.32977459015618,2.4558283243107164,2.455828224425925,0
12871.2,2.581937257177195,0.4459363208466627,1.1828354060255784,1.272992918285138,1
12871.2,0.1000000000003638,-2.4819372571768312,0.5647861032014025,0.6180493028241758,0
12871.2,0.0,-0.1000000000003638,0.3354690099754157,0.22931709322598687,0
12871.2,0.0,0.0,0.0,0.3354690099754157,0
12871.2,0.0,0.0,0.0,0.0,0
12871.3,0.13453624046975282,0.13453624046975282,0.0,0.0,0
12871.3,0.030000000000654836,-0.10453624046909799,0.0,0.0,0
12871.3,0.05999999999949068,0.029999999998835847,0.0,0.0,0
12871.3,0.050000000001091394,-0.00999999999839929,0.0,0.0,0
12871.3,0.0,-0.050000000001091394,0.0,0.0,0
12871.3,0.0,0.0,0.0,0.0,0
12871.3,0.0,0.0,0.0,0.0,0
12871.3,0.0,0.0,0.0,0.0,0
12871.3,0.0,0.0,0.0,0.0,0
12871.3,0.0,0.0,0.0,0.0,0
12871.3,0.0,0.0,0.0,0.0,0
12871.3,0.0,0.0,0.0,0.0,0
12871.3,0.0,0.0,0.0,0.0,0
12871.3,0.0,0.0,0.0,0.0,0
