pos_x,vel_posicao,acel_linear,vel_rotacao,jitter_mira,mirando
13823.7,0.9219544457286968,-0.28220501215128824,0.9306390498706794,0.8182590432293287,0
13824.0,1.9235384061666616,1.0015839604379648,0.6345166037895882,0.2961224460810912,0
13819.7,4.373785545724959,2.4502471395582974,0.7996540184529751,0.16513741466338694,0
13813.3,6.596969000989757,2.223183455264798,0.04676158702427902,0.7528924314286961,0
13808.1,6.684309986825826,0.08734098583606897,0.024578978241037715,0.0221826087832413,0
13804.4,4.205948168963258,-2.4783618178625684,0.02891182979707585,0.004332851556038134,0
13798.5,6.7119296778199615,2.5059815088567037,0.03189754086322827,0.002985711066152419,0
13792.5,6.753517601961385,0.04158792414142365,0.09370526431964699,0.06180772345641872,0
13788.9,5.162363799655594,-1.591153802305791,0.29326125685097093,0.19955599253132394,0
13784.8,5.728001396648135,0.5656375969925405,0.17462388483245883,0.1186373720185121,0
13778.9,6.911584478250869,1.183583081602734,0.3055745119165265,0.13095062708406768,0
13773.2,6.074537019394079,-0.83704745885679,0.16356441511412023,0.14201009680240628,0
13771.8,2.2022715545560105,-3.872265464838068,0.2049934004709315,0.041428985356811276,0
13768.5,3.324154027718166,1.1218824731621555,0.4484220571201454,0.24342865664921387,0
13765.3,3.255764119220723,-0.06838990849744286,0.009128165455001282,0.4392938916651441,0
13765.3,0.0,-3.255764119220723,0.0,0.009128165455001282,1
13765.3,0.0,0.0,0.0,0.0,1
13765.3,0.0,0.0,0.24022117522609543,0.24022117522609543,0
13765.3,0.0,0.0,1.2397616352673344,0.999540460041239,1
13765.3,0.0,0.0,0.0,1.2397616352673344,1
13765.3,0.0,0.0,0.0,0.0,1
13765.3,0.0,0.0,0.0,0.0,1
13764.9,0.41231056256150134,0.41231056256150134,0.4990310211896998,0.4990310211896998,0
13761.1,5.813776741498702,5.401466178937201,1.3366997592435637,0.8376687380538639,0
13761.5,3.522782990761666,-2.2909937507370364,1.5007570757151514,0.16405731647158772,0
13761.8,0.2999999999992724,-3.2227829907623935,0.752840834865405,0.7479162408497464,0
13765.3,3.8910152916690617,3.5910152916697893,1.4896350248142323,0.7367941899488273,0
13767.2,2.302172886645058,-1.5888424050240038,1.6421900116748818,0.1525549868606495,0
13765.5,2.549509756797962,0.24733687015290418,0.22731507149162142,1.4148749401832603,0
13766.6,1.2083045973597883,-1.3412051594381738,2.3233348212924314,2.09601974980081,0
13767.2,1.1661903789692474,-0.04211421839054097,0.49930231650393053,1.8240325047885009,0
13769.3,2.1377558326416977,0.9715654536724503,0.1385511123302936,0.36075120417363693,0
13772.3,3.080584360150038,0.9428285275083401,0.7592717614342848,0.6207206491039912,0
13770.2,2.2472205054228045,-0.8333638547272333,1.7455246917972274,0.9862529303629426,0
13767.0,3.417601498127949,1.1703809927051445,0.05313441811730213,1.6923902736799252,0
13764.0,3.104834939251817,-0.3127665588761319,0.8757607149538893,0.8226262968365872,0
13763.0,1.3453624047071275,-1.7594725345446895,0.03193941252643118,0.8438213024274581,0
13757.3,6.109828148156992,4.764465743449865,0.0007861717580550653,0.03115324076837611,0
13750.8,6.670832032063167,0.5610038839061753,0.033783495086918476,0.03299732332886341,0
13744.4,6.705221845695737,0.03438981363257021,0.004763355606965947,0.02902013947995253,0
13738.5,6.296824596571744,-0.40839724912399333,0.888103373539888,0.883340017932922,0
13738.5,3.0,-3.296824596571744,2.7983166585225447,1.9102132849826567,0
13739.8,1.4317821063271272,-1.5682178936728728,1.4379050854999378,1.360411573022607,0
13739.8,0.0,-1.4317821063271272,0.0,1.4379050854999378,0
13739.9,0.1000000000003638,0.1000000000003638,0.0,0.0,0
13740.0,0.22360679775079245,0.12360679775042865,0.0,0.0,0
13740.0,0.0,-0.22360679775079245,0.0,0.0,0
13740.0,0.0,0.0,0.0,0.0,0
13740.0,0.0,0.0,0.0,0.0,0
13740.0,0.0,0.0,0.0,0.0,0
13740.0,0.0,0.0,0.0,0.0,0
13740.0,0.0,0.0,0.0,0.0,0
13740.0,0.0,0.0,0.0,0.0,0
13740.0,0.0,0.0,0.0,0.0,0
13740.0,0.0,0.0,0.0,0.0,0
13740.0,0.0,0.0,0.0,0.0,0
13740.0,0.0,0.0,0.0,0.0,0
13740.0,0.0,0.0,0.0,0.0,0
